RESDATE,RESCOL,BIDCITY,MONTH,PSTALP,BSTATUS,FAILMON,PO_COST,COST21,COST22,BSTATDT,COST20,TERMDATE,BIDNAME,RESTYPE_II,FAILDATE,RESTYPE1,CHCLASS1,FSL_PROG,BRCERT,CERT,BRDOCKET,COST07,COST08,COST09,L_REPDTE,FRAUD,COST03,COST04,COST05,COST06,RSSDID,COMMENTS,BIDCERT,COSTMOSTRECENTASOF,QBRASSET,URL,RESLOS,MONTHTXT,QBFASSET,QBFEQ,TXHC,QBREQ,COST00,COST01,BIDDOCK,COST02,COST18,COST19,RESCOST,ATFIN,COST14,COST15,COST16,COST17,CITY,R_UPDATE,FAILTXT,COST10,COST98,COST11,COST99,COST12,COST13,COST95,DAY,COST96,COST97,QBFDEP,CLOSCD,FIN2,RESEQ,RESTYPE,CITYST,RESDEP,RESPUT,PTRDATE,COSTMOSTRECENT,FAILDAY,INCTDT,TERMI,FAILYR,DOCKET,RESABAL,RESTYPE_OLD,BANKNO,RESPASS,SAVR,NAME,LOSSSHARE,FAILQTR,BRDATE,BIDSTATE,CROSSS,OBA,COST,UNINSDEP,RESASSET,CHCLASS,FUND,RESADJ,FIN,QBRDEP,CROSS,ID
42027,2287,EVANSVILLE,,IL,I,1,8838,4743,4743,43040,4743,42979,"UNITED FIDELITY BANK, fsb",,1/23/2015,PA,NM,,,20290.0,,,,,42004,,,,,,76135,,29566,45046,54727,https://www.fdic.gov/bank/individual/failed/highlandcomm.html,2155,,54727.0,874,,874,,,,,4743,4743,5763,,,5573,5571,4743,CHICAGO,45046,,,,,,,,,,,,53453.0,PASNN,10511,1/0/1900,FAILURE,"CHICAGO, IL",48188.54998,5,,4743,,42027,T,2015,,374,,,46823.20241,DIF,HIGHLAND COMMUNITY BANK,0,1,,IN,,0,4743.0,,51610.37214,NM,5,24,10511,53453,,4077
42020,6064,NEW ORLEANS,,FL,I,1,17910,6329,6329,43040,6329,42979,FIRST NBC BANK,,1/16/2015,PA,N,,,17557.0,,,,,42004,,,,,,997333,,58302,45046,73804,https://www.fdic.gov/bank/individual/failed/fnbcrestview.html,9963,,73804.0,345,,345,,,,,6329,6329,4397,,,5971,6891,6329,CRESTVIEW,45046,,,,,,,,,,,,73199.0,TANNN,10510,1/0/1900,FAILURE,"CRESTVIEW, FL",72315.91886,18,,6329,,42020,T,2015,,197,,,63315.73333,DIF,FIRST NATIONAL BANK OF CRESTVIEW,0,1,,LA,,0,6329.0,,79482.9943,N,5,38,10510,73199,,4076
41992,1698,SARTELL,,MN,I,12,7451,3946,3946,43070,3946,43009,BANKVISTA,,12/19/2014,PA,NM,,,34983.0,,,,,41912,,,,,,2729604,,35406,45046,18794,https://www.fdic.gov/bank/individual/failed/northernstar.html,27,,18794.0,464,,464,,,,,3946,3946,5947,,5947,5827,6005,3946,MANKATO,45046,,,,,,,,,,,,18221.0,TASNN,10509,1/0/1900,FAILURE,"MANKATO, MN",17680.27775,13,,3946,,41992,T,2014,,740,,,16114.88985,DIF,NORTHERN STAR BANK,0,4,,MN,,0,3946.0,,18582.68414,NM,5,-16,10509,18221,,4075
41950,1485,SAN DIEGO,,CA,I,11,13373,2905,2905,42675,2905,42614,BANK OF SOUTHERN CALIFORNIA,,11/7/2014,PA,SB,,,34738.0,,,,,41912,,,,,,2704740,,57044,45046,80736,https://www.fdic.gov/bank/individual/failed/elpaseo.html,-63,,80736.0,1721,,1721,,,,,2905,2905,4709,,4709,3869,2905,2905,PALM DESERT,45046,,,,,,,,,,,,76344.0,TATNN,10508,1/0/1900,FAILURE,"PALM DESERT, CA",74177.14936,20,,2905,,41950,T,2014,,7,,,79556.5624,DIF,"FRONTIER BANK, FSB",0,4,,CA,,0,2905.0,,81131.7567,SB,5,-167,10508,76344,,4074
41936,273693,DALLAS,,IL,A,10,154495,57658,57681,5411,57472,,STATE BANK OF TEXAS,,10/24/2014,PA,N,,,916.0,,,,,41912,,,,,,215130,,27074,45046,843118,https://www.fdic.gov/bank/individual/failed/nrbc.html,141390,,843118.0,5111,,5111,,,,,57371,57273,111641,,111641,55588,56947,56963,CHICAGO,45046,,,,,,,,,,,,809638.0,PANNN,10507,12/10/2103,FAILURE,"CHICAGO, IL",793597.76683,46,,57681,,41936,,2014,,1,,,553171.92844,DIF,THE NATIONAL REPUBLIC BANK OF CHICAGO,0,4,,TX,,0,57681.0,,968234.29417,N,5,-24,10507,809638,,4073
41929,5230,ELLICOTT,,MD,I,10,29956,19837,19837,43070,19837,43009,HOWARD BANK,,10/17/2014,PA,SM,,,4862.0,,,,,41912,,,,,,368429,,57776,45046,155353,https://www.fdic.gov/bank/individual/failed/nbrs.html,733,,155353.0,1658,,1658,,,,,19837,19837,24289,,24289,19634,20027,19837,RISING SUN,45046,,,,,,,,,,,,151559.0,PABNN,10506,1/0/1900,FAILURE,"RISING SUN, MD",143406.2921,28,,19837,,41929,T,2014,,1485,,,148529.01167,DIF,NBRS FINANCIAL BANK,0,4,,MD,,0,19837.0,,156702.61674,SM,5,-1029,10506,151559,,4072
41845,3176,SOUTH HOLLAND,,IL,I,7,19161,18412,18412,42705,18412,42644,"PROVIDENCE BANK, LLC",,7/25/2014,PA,SB,,,28462.0,,,,,41820,,,,,,297378,,57754,45046,70286,https://www.fdic.gov/bank/individual/failed/greenchoice.html,4710,,70286.0,1181,,1181,,,,,18412,18412,14222,,14222,19768,18412,18412,CHICAGO,45046,,,,,,,,,,,,68722.0,TATNN,10505,1/0/1900,FAILURE,"CHICAGO, IL",66118.60954,25,,18412,,41845,T,2014,,310,,,60344.17444,DIF,"GREENCHOICE BANK, FSB",0,3,,IL,,0,18412.0,,68511.61734,SB,5,4,10505,68722,,4071
41838,36456,ATLANTA,,GA,I,7,47490,38334,38334,42552,38334,42491,COMMUNITY & SOUTHERN BANK,,7/18/2014,PA,NM,,,58125.0,,,,,41820,,,,,,3357899,,59010,45046,173946,https://www.fdic.gov/bank/individual/failed/eastside.html,39953,,173946.0,1636,,1636,,,,,38334,38334,33911,,33911,39465,38334,38334,CONYERS,45046,,,,,,,,,,,,166875.0,TASNN,10504,1/0/1900,FAILURE,"CONYERS, GA",158266.65312,612,,38334,,41838,T,2014,,0,,,93824.50926,DIF,EASTSIDE COMMERCIAL BANK,0,3,,GA,,0,38334.0,,169593.67309,NM,5,33,10504,166875,,4070
41817,2833,ALVA,,OK,I,6,8489,3734,3734,43070,3734,43009,ALVA STATE BANK & TRUST COM,,6/27/2014,PA,NM,,,12483.0,,,,,41729,,,,,,187358,,9465,45046,22816,https://www.fdic.gov/bank/individual/failed/freedomstate.html,1377,,22816.0,1950,,1950,,,,,3734,3734,5781,,5781,6999,4663,3734,FREEDOM,45046,,,,,,,,,,,,20855.0,PASNN,10503,1/0/1900,FAILURE,"FREEDOM, OK",18980.44745,47,,3734,,41817,T,2014,,9,,,15015.69084,DIF,THE FREEDOM STATE BANK,0,2,,OK,,0,3734.0,,19183.88523,NM,5,4,10503,20855,,4069
41810,99699,REEDS SPRING,,IL,I,6,108799,47807,47807,44228,47807,44136,GREAT SOUTHERN BANK,,6/20/2014,PA,NM,,,10450.0,,,,,41729,,,,,,2085177,,29546,45046,456442,https://www.fdic.gov/bank/individual/failed/valleybankil.html,33023,,456442.0,3177,,3177,,,,,57567,61339,51444,,51444,57094,52893,56897,MOLINE,45046,,,,,,,,,,,,359953.0,PASNN,10502,1/0/1900,FAILURE,"MOLINE, IL",366427.06922,31,,47807,,41810,T,2014,,15526,,,311759.01359,DIF,VALLEY BANK,0,2,,MO,,0,47807.0,,458889.8629,NM,5,154,10502,359953,,4067
41810,4279,FORT LAUDERDALE,,FL,I,6,20340,5439,5439,43739,5439,43678,"LANDMARK BANK, NATIONAL ASS",,6/20/2014,PA,NM,,,21793.0,,,,,41729,,,,,,921833,,34832,45046,81843,https://www.fdic.gov/bank/individual/failed/valleybankfl.html,-63,,81843.0,436,,436,,,,,5693,5439,7722,,7722,5419,5605,6045,FORT LAUDERDALE,45046,,,,,,,,,,,,66541.0,PASNN,10501,1/0/1900,FAILURE,"FORT LAUDERDALE, FL",64067.087,0,,5439,,41810,T,2014,,1047,,,69958.67257,DIF,VALLEY BANK,0,2,,FL,,0,5439.0,,75062.37014,NM,5,-341,10501,66541,,4068
41789,13290,LUTHERVILLE,,MD,I,5,45687,10954,10954,42705,10954,42644,"BAY BANK, FSB",,5/30/2014,PA,SB,,,32368.0,,,,,41729,,,,,,516378,,59004,45046,140063,https://www.fdic.gov/bank/individual/failed/slaviefederal.html,391,,140063.0,2934,,2934,,,,,10954,10954,6608,,6608,11858,10954,10954,BEL AIR,45046,,,,,,,,,,,,111142.0,PATNN,10500,1/0/1900,FAILURE,"BEL AIR, MD",110961.17213,1,,10954,,41789,T,2014,,60,,,116583.69542,DIF,SLAVIE FEDERAL SAVINGS BANK,0,2,,MD,,0,10954.0,,135647.30187,SB,5,-5324,10500,111142,,4066
41782,1371,EVANSVILLE,,OH,I,5,11013,7224,7224,42675,7224,42614,"UNITED FIDELITY BANK, FSB",,5/23/2014,PA,SI,,,32284.0,,,,,41729,,,,,,28572,,29566,45046,36484,https://www.fdic.gov/bank/individual/failed/columbiasavings.html,2392,,36484.0,766,,766,,,,,7224,7224,5255,,5255,8005,7224,7224,CINCINNATI,45046,,,,,,,,,,,,29538.0,TAMNN,10499,1/0/1900,FAILURE,"CINCINNATI, OH",29084.59013,6,,7224,,41782,T,2014,,0,,,34130.56187,DIF,COLUMBIA SAVINGS BANK,0,2,,IN,,0,7224.0,,37887.87245,SI,5,0,10499,29538,,4065
41775,953,OAK BROOK,,IL,I,5,20040,21715,21715,42644,21715,42583,REPUBLIC BANK OF CHICAGO,,5/16/2014,PA,NM,,,57866.0,,,,,41729,,,,,,3358252,,19333,45046,66309,https://www.fdic.gov/bank/individual/failed/aztecamerica.html,713,,66309.0,910,,910,,,,,21715,21715,17999,,17999,23245,21715,21715,BERWYN,45046,,,,,,,,,,,,65031.0,TASNN,10498,1/0/1900,FAILURE,"BERWYN, IL",63382.86001,201,,21715,,41775,T,2014,,3133,,,56166.68827,DIF,AZTECAMERICA BANK,0,2,,IL,,0,21715.0,,65163.77423,NM,5,-4900,10498,65031,,4064
41754,2791,HAMPTON,,SC,I,4,17210,22149,22149,43770,22149,43709,PALMETTO STATE BANK,,4/25/2014,PA,NM,,,15062.0,,,,,41729,,,,,,704326,,17563,45046,49498,https://www.fdic.gov/bank/individual/failed/allendale.html,1625,,49498.0,54,,54,,,,,22493,22149,17110,,18104,19911,22648,22981,FAIRFAX,45046,,,,,,,,,,,,49356.0,TASNN,10497,1/0/1900,FAILURE,"FAIRFAX, SC",48360.45795,6422,,22149,,41754,T,2014,,663,,,48014.31583,DIF,ALLENDALE COUNTY BANK,0,2,,SC,,0,22149.0,,50274.12656,NM,5,-3603,10497,49356,,4063
41698,10331,RESTON,,VA,I,2,25962,10940,10940,43282,10940,43221,WASHINGTONFIRST BANK,,2/28/2014,PA,N,,,35096.0,,,,,41639,,,,,,2767763,,57696,45046,130305,https://www.fdic.gov/bank/individual/failed/millenniumbank.html,-762,,130305.0,-2984,,-2984,,,,,10940,10940,7729,,10107,11835,11609,11191,STERLING,45046,,,,,,,,,,,,121704.0,TANNN,10495,1/0/1900,FAILURE,"STERLING, VA",121592.37454,56,,10940,,41698,T,2014,,0,,,120651.95018,DIF,"MILLENNIUM BANK, NATIONAL ASSOCIATION",0,1,,VA,,0,10940.0,,133139.14824,N,5,-3705,10495,121704,,4061
41698,1868,MERCERVILLE,,PA,I,2,21551,8956,8956,43070,8956,43009,FIRST CHOICE BANK,,2/28/2014,PA,NM,,,58531.0,,,,,41639,,,,,,3564286,,58471,45046,63453,https://www.fdic.gov/bank/individual/failed/vantagebank.html,1483,,63453.0,668,,668,,,,,8956,8956,8508,,11098,9286,9358,8956,HORSHAM,45046,,,,,,,,,,,,62472.0,TASNN,10496,1/0/1900,FAILURE,"HORSHAM, PA",57957.26481,59,,8956,,41698,T,2014,,171,,,55489.1561,DIF,VANTAGE POINT BANK,0,1,,NJ,,0,8956.0,,58631.3948,NM,5,321,10496,62472,,4062
41670,1169,IRVINE,,ID,I,1,43955,3487,3487,42461,3487,42401,SUNWEST BANK,,1/31/2014,PA,NM,,,34296.0,,,,,41639,,,,,,2540537,,20164,45046,153361,https://www.fdic.gov/bank/individual/failed/syringabank.html,-137,,153361.0,3144,,3144,,,,,3487,3487,4484,,4757,4584,3487,3487,BOISE,45046,,,,,,,,,,,,145813.0,TASNN,10494,1/0/1900,FAILURE,"BOISE, ID",139969.32401,4,,3487,,41670,T,2014,,0,,,150415.94863,DIF,SYRINGA BANK,0,1,,CA,,0,3487.0,,151444.28108,NM,5,0,10494,145813,,4060
41663,19381,OKLAHOMA CITY,,OK,I,1,106864,93335,93335,44409,93335,44348,BANCFIRST,,1/24/2014,PA,NM,,,17967.0,,,,,41639,,,,,,535258,,27476,45046,317172,https://www.fdic.gov/bank/individual/failed/bankofunion.html,34960,,317172.0,1218,,1218,,,,,97391,96352,69953,,103089,102957,97605,97134,EL RENO,45046,,,,,,,,,,,,315843.0,PASNN,10493,1/0/1900,FAILURE,"EL RENO, OK",309085.20284,9,,93335,,41663,T,2014,,1604,,,187859.30778,DIF,THE  BANK OF UNION,0,1,,OK,,0,93335.0,,243727.03845,NM,5,68,10493,315843,,4059
41656,127,OAK BROOK,,IL,I,1,10136,1530,1530,42644,1530,42583,REPUBLIC BANK OF CHICAGO,,1/17/2014,PA,N,,,5732.0,,,,,41639,,,,,,424343,,19333,45046,53524,https://www.fdic.gov/bank/individual/failed/dupage.html,28,,53524.0,1070,,1070,,,,,1530,1530,1562,,2242,2316,1530,1530,WEST CHICAGO,45046,,,,,,,,,,,,51878.0,TANNN,10492,1/0/1900,FAILURE,"WEST CHICAGO, IL",52293.81585,5,,1530,,41656,T,2014,,55,,,55780.35148,DIF,DUPAGE NATIONAL BANK,0,1,,IL,,0,1530.0,,56001.24095,N,5,-16,10492,51878,,4058
41621,10070,COLLEGE STATION,,TX,I,12,19530,14203,14203,43132,14203,43070,"SPIRIT OF TEXAS BANK, SSB",,12/13/2013,PA,N,,,57431.0,,,,,41547,,,,,,3135097,RB20140513 - resdate = faildate,22327,45046,159257,https://www.fdic.gov/bank/individual/failed/texascomm.html,7250,,159257.0,3333,,3333,,,,,14203,14203,10765,,13837,16723,14625,14223,THE WOODLANDS,45046,,,,,,,10765,,,,,142640.0,TANNN,10491,1/0/1900,FAILURE,"THE WOODLANDS, TX",118603.22244,12,,14203,,41621,T,2013,,440,,,115041.83925,DIF,"TEXAS COMMUNITY BANK, NATIONAL ASSOCIATION",0,4,,TX,,0,14203.0,,135034.61919,N,5,-2244,10491,142640,,4057
41577,1126,LAKE CITY,,FL,I,10,8903,5849,5849,42644,5849,42583,FIRST FEDERAL BANK OF FLORI,,10/30/2013,PA,NM,,,14794.0,,,,,41547,,,,,,713038,,31313,45046,24724,https://www.fdic.gov/bank/individual/failed/jacksoncty.html,2250,,24724.0,6,,6,,,,,5849,5849,5074,,5470,6640,5849,5849,GRACEVILLE,45046,,,,,,,5074,,,,,24591.0,TASNN,10490,1/0/1900,FAILURE,"GRACEVILLE, FL",23798.90825,10,,5849,,41577,T,2013,,1,,,22150.61132,DIF,BANK OF JACKSON COUNTY,0,4,,FL,,0,5849.0,,24266.69811,NM,5,1252,10490,24591,,4056
41530,193961,DALLAS,,TX,A,9,709170,617168,616574,6849,616863,,PLAINSCAPITAL BANK,,9/13/2013,PA,N,,,14318.0,,,,,41455,,,,,,659257,,17491,45046,3085764,https://www.fdic.gov/bank/individual/failed/firstnatl-tx.html,171923,,3085764.0,171469,,171469,,,,,636058,627701,637523,,697213,684468,647440,650837,EDINBURG,45046,,,,,,,637523,,,,,2338335.0,TANNN,10488,2/23/3605,FAILURE,"EDINBURG, TX",2217045.1295,56717,,616574,,41530,,2013,,75396,,,2477157.3059,DIF,FIRST NATIONAL BANK,1,3,,TX,,0,616574.0,,2860968.0129,N,5,715,10488,2338335,,4054
41530,21092,,,CT,I,9,7800,9211,9211,42339,9211,42278,,,9/13/2013,PO,NM,,,57041.0,,,,,41455,,,,,,2914905,,,45046,26368,https://www.fdic.gov/bank/individual/failed/commbank-ct.html,4726,,26368.0,-31,,-31,,,,,9211,9211,7800,,9305,9211,9211,9211,BRIDGEPORT,45046,,,,,,,7800,,,,,25715.0,POSNN,10489,1/0/1900,FAILURE,"BRIDGEPORT, CT",25818.39929,0,,9211,,41530,T,2013,,0,,,0,DIF,THE COMMUNITY'S BANK,0,3,,,,0,9211.0,,25841.39622,NM,5,0,10489,25715,,4055
41509,152501,RUSSELLVILLE,,TN,A,8,76516,130310,130319,5208,130445,,"CB&S BANK, INC.",,8/23/2013,PA,NM,,,19849.0,,,,,41455,,,,,,590855,,15310,45046,386908,https://www.fdic.gov/bank/individual/failed/communitysouth.html,138915,,386908.0,5116,,5116,,,,,130572,130437,72494,,132176,136481,134396,131356,PARSONS,45046,,,,,,,72494,,,,,377672.0,PASNN,10486,1/2/2259,FAILURE,"PARSONS, TN",362429.81567,125,,130319,,41509,,2013,,262,,,106138.03774,DIF,COMMUNITY SOUTH BANK,0,3,,AL,,0,130319.0,,397233.52844,NM,5,309,10486,377672,,4052
41509,3273,OKLAHOMA CITY,,AZ,I,8,31595,15391,15391,42705,15391,42644,"FIRST FIDELITY BANK, NATION",,8/23/2013,PA,NM,,,34707.0,,,,,41455,,,,,,2716622,,23473,45046,202179,https://www.fdic.gov/bank/individual/failed/sunrisebank-az.html,118,,202179.0,4795,,4795,,,,,15391,15391,17049,,16875,15883,15391,15391,PHOENIX,45046,,,,,,,17049,,,,,196924.0,TASNN,10487,1/0/1900,FAILURE,"PHOENIX, AZ",186497.59306,1,,15391,,41509,T,2013,,631,,,191221.91636,DIF,SUNRISE BANK OF ARIZONA,0,3,,OK,,0,15391.0,,194997.44728,NM,5,246,10487,196924,,4053
41495,10316,GREEN BAY,,WI,I,8,14655,13428,13428,43070,13428,43009,NICOLET NATIONAL BANK,,8/9/2013,PA,NM,,,35016.0,,,,,41455,,,,,,2797171,,57038,45046,43564,https://www.fdic.gov/bank/individual/failed/bankofwausau.html,5065,,43564.0,19,,19,,,,,13428,13428,13500,,14186,16208,14135,13428,WAUSAU,45046,,,,,,,13500,,,,,40663.0,TASNN,10485,1/0/1900,FAILURE,"WAUSAU, WI",42180.07817,11,,13428,,41495,T,2013,,1448,,,28501.29552,DIF,BANK OF WAUSAU,0,3,,WI,,0,13428.0,,45206.81061,NM,5,-1,10485,40663,,4051
41488,1416,SAINT PETERSBURG,,FL,I,8,92363,24921,24921,42767,24921,42705,C1 BANK,,8/2/2013,PA,NM,,,34943.0,,,,,41455,,,,,,2783660,,34092,45046,247315,https://www.fdic.gov/bank/individual/failed/firstcommswb.html,8289,,247315.0,-1527,,-1527,,,,,24921,24921,27077,,26163,25716,24933,24921,FORT MYERS,45046,,,,,,,27077,,,,,243618.0,TASNN,10484,1/0/1900,FAILURE,"FORT MYERS, FL",237180.61604,32,,24921,,41488,T,2013,,11,,,252523.05172,DIF,FIRST COMMUNITY BANK OF SOUTHWEST FLORIDA,0,3,,FL,,0,24921.0,,257726.59535,NM,5,4479,10484,243618,,4050
41432,17114,MEMPHIS,,TN,I,6,131179,33292,33292,42401,33292,42339,"FIRST TENNESSEE BANK, NATIO",,6/7/2013,PA,N,,,34789.0,,,,,41364,,,,,,2747420,,4997,45046,437282,https://www.fdic.gov/bank/individual/failed/mountain-tn.html,10926,,437282.0,8618,,8618,,,,,33292,33292,33472,,31881,33808,33292,33292,SEVIERVILLE,45046,,,,,,,27106,,,,,373366.0,TANNN,10483,1/0/1900,FAILURE,"SEVIERVILLE, TN",374142.17203,480,,33292,,41432,T,2013,,2,,,414211.12828,DIF,MOUNTAIN NATIONAL BANK,0,2,,TN,,0,33292.0,,444992.33781,N,5,-3219,10483,373366,,4049
41431,1824,IRVINE,,NV,I,6,9510,5208,5208,43313,5208,43252,PLAZA BANK,,6/6/2013,PA,NM,,,58358.0,,,,,41364,,,,,,3465383,,58100,45046,20152,https://www.fdic.gov/bank/individual/failed/1stcommerce.html,636,,20152.0,528,,528,,,,,5208,5208,9377,,9472,7961,6223,5664,NORTH LAS VEGAS,45046,,,,,,,9880,,,,,19579.0,TASNN,10482,1/0/1900,FAILURE,"NORTH LAS VEGAS, NV",20097.53839,176,,5208,,41431,T,2013,,0,,,18680.65471,DIF,1st COMMERCE BANK,1,2,,CA,,0,5208.0,,21206.76641,NM,5,-416,10482,19579,,4048
41425,22709,BROOKFIELD,,WI,A,5,46289,22884,22789,4900,22970,,"NORTH SHORE BANK, FSB",,5/31/2013,PA,NM,,,35386.0,,,,,41364,,,,,,2886187,,28679,45046,134024,https://www.fdic.gov/bank/individual/failed/kenosha.html,17073,,134024.0,2904,,2904,,,,,24132,23373,26264,,21348,24774,23567,24203,KENOSHA,45046,,,,,,,19763,,,,,127590.0,TASNN,10478,11/6/1962,FAILURE,"KENOSHA, WI",125255.20053,397,,22789,,41425,,2013,,10208,,,95007.92424,DIF,BANKS OF WISCONSIN,0,2,,WI,,0,22789.0,,142034.58397,NM,5,1963,10478,127590,,4047
41408,654,DEVILS LAKE,,AZ,I,5,13275,5425,5425,42339,5425,42278,WESTERN STATE BANK,,5/14/2013,PA,NM,,,34527.0,,,,,41364,,,,,,2587998,,9123,45046,31550,https://www.fdic.gov/bank/individual/failed/centralaz.html,362,,31550.0,671,,671,,,,,5425,5425,8587,,8715,5425,5425,5425,SCOTTSDALE,45046,,,,,,,8645,,,,,30822.0,TASNN,10479,1/0/1900,FAILURE,"SCOTTSDALE, AZ",27514.92841,1,,5425,,41408,T,2013,,0,,,28268.77579,DIF,CENTRAL ARIZONA BANK,0,2,,N,,0,5425.0,,29369.48356,NM,5,-145,10479,30822,,4046
41404,34448,COLUMBUS,,GA,A,5,17494,16263,16185,5208,16341,,SYNOVUS BANK,,5/10/2013,PA,NM,,,58185.0,,,,,41364,,,,,,3402481,,873,45046,60793,https://www.fdic.gov/bank/individual/failed/sunrisebank.html,11378,,60793.0,885,,885,,,,,17672,16792,17335,,26247,19900,18924,17905,VALDOSTA,45046,,,,,,,16119,,,,,57775.0,PASNN,10481,4/18/1944,FAILURE,"VALDOSTA, GA",56864.35902,39,,16185,,41404,,2013,,3587,,,14830.56899,DIF,SUNRISE BANK,0,2,,GA,,0,16185.0,,64862.18737,NM,5,-1830,10481,57775,,4044
41404,2345,ROCKVILLE,,NC,I,5,9546,7943,7943,42583,7943,42522,"CAPITAL BANK, NATIONAL ASSO",,5/10/2013,PA,NM,,,58701.0,,,,,41364,,,,,,3640854,,35278,45046,21880,https://www.fdic.gov/bank/individual/failed/pisgahcommbk.html,1410,,21880.0,561,,561,,,,,7943,7943,8911,,9868,8425,7943,7943,ASHEVILLE,45046,,,,,,,9708,,,,,21246.0,TASNN,10480,1/0/1900,FAILURE,"ASHEVILLE, NC",21060.2713,4,,7943,,41404,T,2013,,0,,,17861.98152,DIF,PISGAH COMMUNITY BANK,0,2,,MD,,0,7943.0,,22260.83375,NM,5,-948,10480,21246,,4045
41390,18379,HOSCHTON,,GA,I,4,107092,89606,89606,44409,89606,44348,HAMILTON STATE BANK,,4/26/2013,PA,NM,,,21649.0,,,,,41364,,,,,,201638,,57810,45046,317288,https://www.fdic.gov/bank/individual/failed/douglascb.html,37267,,317288.0,811,,811,,,,,92076,90766,86436,,101018,104229,97102,94543,DOUGLASVILLE,45046,,,,,,,91392,,,,,315326.0,TASNN,10476,1/0/1900,FAILURE,"DOUGLASVILLE, GA",306067.547,1727,,89606,,41390,T,2013,,36,,,260684.84679,DIF,DOUGLAS COUNTY BANK,1,2,,GA,,0,89606.0,,314735.08076,NM,5,-95,10476,315326,,4042
41390,9100,EASLEY,,NC,I,4,26697,16490,16490,42644,16490,42583,"CERTUSBANK, NATIONAL ASSOCI",,4/26/2013,PA,NM,,,57158.0,,,,,41364,,,,,,3044500,,59028,45046,109642,https://www.fdic.gov/bank/individual/failed/parkway.html,2468,,109642.0,1528,,1528,,,,,16490,16490,18146,,18635,18289,16490,16490,LENOIR,45046,,,,,,,18623,,,,,104709.0,TASNN,10477,1/0/1900,FAILURE,"LENOIR, NC",106506.03366,25,,16490,,41390,T,2013,,0,,,102202.94988,DIF,PARKWAY BANK,0,2,,SC,,0,16490.0,,113844.22052,NM,5,-98,10477,104709,,4043
41383,4152,JACKSONVILLE,,FL,I,4,41492,25231,25231,42583,25231,42522,FIRSTATLANTIC BANK,,4/19/2013,PA,NM,,,26680.0,,,,,41364,,,,,,139432,,35200,45046,103960,https://www.fdic.gov/bank/individual/failed/heritagebank-fl.html,2563,,103960.0,-3276,,-3276,,,,,25231,25231,30212,,27777,25658,25231,25231,ORANGE PARK,45046,,,,,,,26495,,,,,106348.0,TASNN,10475,1/0/1900,FAILURE,"ORANGE PARK, FL",104042.73531,48,,25231,,41383,T,2013,,0,,,103094.51431,DIF,HERITAGE BANK OF NORTH FLORIDA,0,2,,FL,,0,25231.0,,109737.34686,NM,5,24,10475,106348,,4039
41383,6513,NEW ALBANY,,KY,I,4,23859,7767,7767,42705,7767,42644,YOUR COMMUNITY BANK,,4/19/2013,PA,SB,,,29594.0,,,,,41364,,,,,,578675,,28915,45046,92982,https://www.fdic.gov/bank/individual/failed/firstfederal-ky.html,2829,,92982.0,809,,809,,,,,7767,7767,9686,,10419,8692,7767,7767,LEXINGTON,45046,,,,,,,10477,,,,,87196.0,TATNN,10474,1/0/1900,FAILURE,"LEXINGTON, KY",87056.45871,20,,7767,,41383,T,2013,,20,,,86887.1284,DIF,FIRST FEDERAL BANK,0,2,,IN,,0,7767.0,,96229.82744,SB,5,-1,10474,87196,,4040
41383,871,LAKE CITY,,FL,I,4,11683,7920,7920,42248,7920,42186,FIRST FEDERAL BANK OF FLORI,,4/19/2013,PA,NM,,,58034.0,,,,,41364,,,,,,3389582,,31313,45046,37471,https://www.fdic.gov/bank/individual/failed/chipola.html,5593,,37471.0,286,,286,,,,,7920,7920,10279,,11012,7920,7920,7920,MARIANNA,45046,,,,,,,10348,,,,,37067.0,TASNN,10473,1/0/1900,FAILURE,"MARIANNA, FL",36092.15254,26,,7920,,41383,T,2013,,0,,,33537.95745,DIF,CHIPOLA COMMUNITY BANK,0,2,,FL,,0,7920.0,,35963.16709,NM,5,4013,10473,37067,,4041
41369,412,SCOTTSDALE,,AZ,I,4,16255,8263,8263,42309,8263,42248,"FIRST SCOTTSDALE, NATIONAL",,4/5/2013,PA,SM,,,58066.0,,,,,41364,,,,,,3304428,,58744,45046,42125,https://www.fdic.gov/bank/individual/failed/goldcanyon.html,138,,42125.0,372,,372,,,,,8263,8263,11226,,11064,8263,8263,8263,GOLD CANYON,45046,,,,,,,11080,,,,,41728.0,TABNN,10472,1/0/1900,FAILURE,"GOLD CANYON, AZ",41693.19431,11,,8263,,41369,T,2013,,0,,,40824.63445,DIF,GOLD CANYON BANK,0,2,,AZ,,0,8263.0,,41345.87446,SM,5,18,10472,41728,,4038
41341,30705,ALBANY,,GA,I,3,55729,73446,73446,43040,73446,42979,HERITAGE BANK OF THE SOUTH,,3/8/2013,PA,NM,,,16431.0,,,,,41274,,,,,,255136,,50028,45046,258840,https://www.fdic.gov/bank/individual/failed/frontier-ga.html,44271,,258840.0,1225,,1225,,,,,73446,73446,51557,,66100,75157,74344,73446,LAGRANGE,45046,,,,,,,58265,,,,,224108.0,TASNN,10471,1/0/1900,FAILURE,"LAGRANGE, GA",211675.48443,54,,73446,,41341,T,2013,,23,,,185935.60374,DIF,FRONTIER BANK,0,1,,GA,,0,73446.0,,255114.03912,NM,5,5767,10471,224108,,4037
